PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster_GMM,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob,Cluster_3_Prob,Cluster_4_Prob,Cluster_5_Prob,Cluster_6_Prob,Cluster_7_Prob,Cluster_8_Prob,Cluster_9_Prob,Cluster_10_Prob,Cluster_11_Prob,Cluster_12_Prob,Cluster_13_Prob
-0.1226422862105862,3.5253771069554207,2.150548017250427,0.3258215308227123,0.7406300686715453,0.8081361425801378,10678.0,18.0,3.2,34.0,748.0,16.0,766.0,31301.25,2.6,6.2,0.0,7.1,0.0,2573.0,POND,9,0.0,0.0,0.0,5.087663176282014e-120,2.827736028688075e-288,2.3088578484609277e-139,8.809983373146928e-33,3.1269417348165777e-30,0.008169501857220545,0.9918286427616588,5.4004902232021113e-42,0.0,0.0,1.8553811202652212e-06
-0.3132824944817421,3.4996557661743046,1.8735506999004732,0.2095976597044642,1.2329979186495048,1.0891169047247955,10678.0,18.0,3.0,33.0,600.0,15.0,766.0,31301.25,2.3,6.4,0.0,7.4,0.0,2574.0,POND,9,0.0,0.0,0.0,1.2836425235182681e-123,4.807087841501801e-286,9.951686088928151e-137,1.1535016630565848e-32,8.374533647798379e-28,0.004887741783206984,0.9951120752874538,5.16442774679256e-42,0.0,0.0,1.8292933876010984e-07
0.588027877219985,1.880703460015108,2.749419677572293,-1.032103540621166,-0.3125847590067494,-0.7505482421993211,10678.0,14.0,35.8,32.0,244.0,18.0,2.0,31301.25,3.0,5.1,0.28,6.7,5.2,2046.0,LAKE,9,0.0,0.0,0.0,9.11314293708926e-68,7.317543021982048e-166,2.8712336845624144e-71,1.883909851822229e-12,2.3198803201531303e-48,0.4790892212292842,0.5209107786495969,6.992603152621155e-35,0.0,0.0,1.1923530410992545e-10
-1.623091440625077,0.2193481058688866,-0.6147700586069627,0.6437930599849303,0.0941244465941421,-0.65893478613677,356.0,22.0,5.35,29.0,790.0,7.0,45.0,260.0,2.2,5.8,0.0,7.0,0.47,3163.0,LAKE,4,2.5468526803045047e-09,0.16368199673110087,0.0,0.002082458805316869,0.8070164978563509,0.019345262883304876,0.0006335088662406815,7.877514656798804e-06,1.0110213732205203e-05,0.0071557707610361,2.3159257384124772e-05,4.335456402387262e-05,0.0,9.371162704494102e-37
-1.7763981960560316,0.203548108399042,-0.6298814403334014,0.66467281852414,0.4768783476499657,-0.4358421850943556,356.0,22.0,5.35,29.0,790.0,7.0,45.0,460.0,2.2,6.4,0.0,7.2,0.37,3164.0,POND,4,4.840881836181503e-11,0.06974477175868847,0.0,0.1881505020554262,0.7120564534848873,0.024540815259503218,0.0006052768042454743,6.1806664002909355e-06,9.271000491281274e-06,0.004795556581676831,4.0306405877233275e-05,5.086593439463236e-05,0.0,3.838363471422591e-37
-1.107571344268533,1.999082036050741,0.1004865306845023,2.087932131383683,-1.7833730476846446,0.1524706212287379,7900.0,26.0,1.5,35.0,337.0,9.0,8.0,13000.0,0.0,6.1,0.0,6.3,0.16,1549.0,LAKE,9,3.5871749807493037e-152,3.1189800014948513e-157,0.0,2.549169626328463e-32,2.4326094143294287e-36,1.0632123051874564e-25,1.8561156827273725e-12,0.029601509181687514,0.0010839477288226904,0.9693143238177578,2.192544980368565e-07,1.1418909835413584e-162,0.0,1.537862524266236e-11
-0.6152503089535069,1.909030319073103,-0.461994212201325,1.7545579671933458,-2.5727321035813087,-0.5362233611708815,4900.0,26.5,2.2,33.0,77.0,6.5,220.0,9200.0,0.5,4.4,0.0,5.800000000000001,0.83,2269.0,LAKE,7,4.889159948324534e-128,5.802717181560256e-118,0.0,2.5695208940376784e-28,1.855992528294602e-32,1.7872601510333118e-25,6.821765592428639e-13,0.9711932825011965,3.871382055206748e-05,0.02876798337856076,2.0299002765776944e-08,4.515610574812367e-138,0.0,5.872803705997686e-15
-1.7388698316502171,0.791238392107012,-0.9830806018589964,1.9675224440574952,-1.9684353768449248,-0.4638310543130727,130.0,27.0,2.0,32.5,100.0,5.5,8.0,540.0,0.4,6.1,0.01,6.2,0.42,3175.0,LAKE,7,1.0245965449445895e-10,0.28386882986479517,0.0,6.51199393802084e-16,0.013501469664458587,7.0688114385452565e-06,1.1418347393278312e-09,0.6985053479081738,4.334691837692248e-07,0.004116782263772888,6.263832871833059e-09,6.051004890599334e-08,0.0,2.829959177278983e-33
0.5058327076415862,2.4881140581548977,0.888557234050262,1.7501526688969655,-1.4998731291840188,-0.0434006413068748,7900.0,25.3,6.0,35.0,324.0,9.7,766.0,11000.0,0.6,1.9,0.03,6.3,2.43,3176.0,LAKE,9,0.0,0.0,0.0,2.819835662543074e-50,3.880575403186493e-140,2.008097939018244e-75,4.847825721063549e-20,9.466956192909955e-06,0.016043509118312392,0.9763138622899843,5.313615660017652e-18,0.0,0.0,0.007633161635510527
-0.1837465601850866,2.0305786926805336,0.5321062381086276,1.1861629403004603,-1.4400642717489092,-0.3350407278987141,7900.0,23.3,5.1,33.0,235.0,9.7,110.0,22000.0,1.0,2.8,0.0,6.4,1.24,3177.0,LAKE,9,5.393452112874068e-242,9.654672895009318e-289,0.0,1.6171088861504497e-28,6.641475989843754e-75,2.6200217711928336e-41,3.3550527208624667e-12,1.8139491422424394e-05,0.008368960710936346,0.9916126251799334,7.55775172833644e-08,8.294e-320,0.0,1.9903683528918752e-07
0.4667045801759754,3.0078701515730355,1.2545030648697355,2.3429372912794513,-2.020549834923867,-0.021816102605976,10678.0,26.5,9.9,38.0,417.0,11.5,200.0,31301.25,1.0,4.7,0.0,6.0,0.19,3178.0,LAKE,9,0.0,0.0,0.0,9.095963931098383e-75,1.1418627705917013e-166,1.4668243514318916e-95,2.368282172833593e-26,9.91459832768923e-09,0.0063277313355911856,0.9845209038740397,8.382625353396504e-24,0.0,0.0,0.009151354875770895
2.576602993557526,2.5977250500037057,0.3849198832874358,0.7860419993561913,-1.4242159449950853,0.3526463161267352,10678.0,26.0,12.0,31.5,380.0,5.5,766.0,31301.25,1.1,0.0,0.0,6.4,11.57,3179.0,LAKE,13,0.0,0.0,0.0,5.0227567009640593e-76,1.05639128345624e-309,8.445484478770332e-149,1.0888668815537218e-33,1.2829771951250698e-08,0.012029680842772516,7.61800586525967e-05,1.0847028425177685e-45,0.0,0.0,0.9878941262688021
0.348180284309745,1.6668411529520086,1.3916644194990468,2.4139122958981996,-2.6564978664604206,-0.9893341236605386,7900.0,26.0,10.4,38.0,594.0,12.0,130.0,13000.0,0.9,1.5,0.0,5.800000000000001,1.48,3180.0,LAKE,9,4.150132788594552e-168,2.94493362900712e-187,0.0,1.7146491747955897e-44,2.811986513365518e-59,2.3050442524624315e-38,2.510140258392456e-13,9.00081737865359e-09,0.0011979320144555527,0.9988020586594802,2.5690046050431666e-10,3.176710014907394e-230,0.0,6.809453557804011e-11
0.786702497712148,-2.0717537864343365,2.407414498771672,2.54036891921567,3.4040206784296716,-1.4107857445147054,48.0,25.0,35.8,38.5,3294.5,14.0,9.0,540.0,7.05,4.2,0.19,8.2,0.41,1343.0,LAKE,5,9.781027927738743e-16,5.262340383855869e-65,0.0,1.0038823761427779e-187,1.1969764582484547e-23,0.9999509274225427,2.739293021384619e-07,2.810806654340089e-32,4.8741717999369405e-05,5.6930155165106105e-08,6.665195747081942e-113,9.791540076289813e-32,0.0,1.4591446343390631e-49
0.2229644483208055,-0.8330159307199995,-0.2298661158054364,1.0675965722216807,1.4780099017891986,-1.6223925765084322,94.0,25.0,31.0,30.0,543.0,5.0,5.0,540.0,5.0,2.6,0.09,7.5,0.51,1344.0,LAKE,5,6.922597332846877e-07,1.7040472221626904e-27,0.0,6.258987620934035e-70,4.442824939885594e-09,0.9939839701358312,3.8225051134001344e-05,5.261978944987062e-08,0.00018442027018542902,0.005792635220501514,4.527614644223761e-45,5.340324837253396e-19,0.0,1.1482934596222748e-38
-2.6637379814265363,0.4820664840015938,-0.629040933453374,0.8918475111209079,-0.0657108994076916,0.2462178840609502,4.0,22.0,0.9,30.0,350.0,8.0,2.0,21.0,0.2,7.6,0.04,7.2,0.9,1345.0,LAKE,1,1.9778063636873215e-09,0.899317566404749,0.0,1.7836834508245337e-07,0.09582546688712819,0.0024759222616273073,3.6390455486810747e-05,7.205690921281096e-05,2.594315844084376e-06,0.0013235027887979476,2.9445828813856956e-05,0.0009168738021885944,0.0,4.5967306508306057e-38
-0.3291679154217239,-0.8095025912092151,-0.2457484030591231,1.8960113743709617,-0.5509431114721175,-1.333663927170398,26.0,25.0,2.5,32.0,3294.5,7.0,4.0,63.0,0.8,1.6,0.08,6.7,1.1,1346.0,LAKE,4,3.6783789959926056e-05,4.230409645920165e-30,0.0,7.011538596052942e-50,0.8214768462995204,0.0021988092271475095,8.824194360225793e-07,0.028909359473659822,3.8677319502230116e-05,0.14733864076862224,2.859298093468825e-18,7.02151121681431e-10,0.0,4.2303844017778724e-42
0.8828974524418766,-1.5478313784274462,-0.428778909170834,1.456389963634593,2.581224353153882,-1.7781417361794492,40.0,26.0,35.8,30.0,3294.5,4.0,5.0,110.0,5.0,5.0,0.1,7.7,0.39,1972.0,LAKE,5,4.4201727934107004e-08,4.1095692530342754e-50,0.0,2.94039911616044e-123,3.872957904134111e-15,0.999787442236333,3.84645780676466e-08,1.0213934218920611e-07,2.2625504608811205e-05,0.00018974745340578388,1.0321417916367437e-78,3.714537805735181e-21,0.0,4.255306717119956e-46
0.5533286532438445,-1.6684621702246134,2.917313911753859,1.704491471669182,1.011011603869383,-1.690789134659305,49.0,21.0,35.8,38.0,2991.0,17.0,4.0,84.0,4.1,3.4,0.03,7.3,6.48,1973.0,LAKE,5,9.783090810595106e-05,1.450453454979769e-40,0.0,1.024330750807546e-166,1.1221486659973789e-10,0.9955100130282719,0.00010466795427029765,6.001339618241189e-38,0.0042853774363219715,2.110560815598e-06,7.298847695238401e-71,2.7581181373051448e-17,5.3723311050160596e-253,1.3561548403236742e-41
-0.7763269711722682,-0.1226175377243342,-0.3933127593758329,0.4942338376680404,-0.3057739060152178,-1.6383598384020008,9.0,22.0,10.8,29.0,860.0,7.0,2.0,24.0,4.1,4.1,0.01,6.6,0.38,1975.0,LAKE,4,0.0007735405938622879,2.2755010894070157e-07,5.212865351092907e-294,7.126896283809875e-30,0.6792730393588934,0.14981513262633975,0.010127102888807131,8.174885099639473e-08,0.0002583248618684523,0.15973673445251196,1.820066435981378e-15,1.5815918755782706e-05,0.0,6.950402085187385e-38
0.3743923273701367,-0.5558011218523453,-0.8961788374638301,0.1028745018184646,0.3632037554820504,-2.575181664699787,8.0,22.0,35.8,26.0,1980.0,4.0,7.0,22.0,3.1,3.8,0.0,6.7,0.36,1976.0,LAKE,5,0.004253579012864938,2.1792672382101332e-24,2.365446780393709e-58,5.9664422749193145e-93,1.1090515405032484e-06,0.9039411049885189,0.0020366829283364834,1.8598361997499284e-10,0.0006114074124025433,0.0891561164202311,5.783364902583361e-47,1.214392475438454e-13,0.0,1.547347765322269e-39
0.5826694748217117,-2.2150190189753243,1.7611339492416935,1.702140019193357,2.230427221818602,-0.6886257161467717,26.0,23.0,35.8,35.0,3294.5,12.0,4.0,63.0,1.9,2.5,0.24,8.2,8.2,1977.0,LAKE,5,2.462383312004806e-07,5.772208142967145e-41,0.0,3.6394443109691975e-148,8.726192581939595e-09,0.9929157824072872,2.4233958524247336e-07,8.465470947483844e-23,0.007055550340269305,2.816994786326993e-05,1.1741997458191666e-60,4.710012520098438e-13,7.512423739086245e-72,2.307968911118864e-45
-1.6743429762937183,-0.0427510205084662,-1.8032122083518536,2.118825429697792,0.6730025397174237,0.3696422697610179,4.0,29.0,1.1,30.0,124.0,1.0,4.0,21.0,0.4,4.1,0.0,7.7,0.56,1978.0,LAKE,4,1.277571479095106e-07,4.9534466599428905e-05,0.0,4.982635839636863e-09,0.9915333445512751,0.0020594881472523253,6.873807692074947e-10,0.005317553050614498,5.29554136766659e-07,0.0009430816515515162,2.0997284856601446e-08,9.631415412093413e-05,0.0,1.6631236171124438e-38
-1.781629580986145,-0.0293222264878951,-0.9136171833044824,1.714311733759504,0.6166628772934873,0.0497560214381735,7.0,26.0,2.7,31.0,450.0,5.0,2.0,33.0,1.5,5.2,0.04,7.5,0.08,2075.0,LAKE,4,1.4088435889938052e-07,0.0008420736130279054,0.0,0.0009381645678134085,0.9831926515178918,0.003927146091982131,3.1529369814272376e-07,0.008964375471899433,1.1614224695304354e-06,0.0016455922762094453,3.343315539744693e-06,0.00048503554510952515,0.0,1.7073005716599294e-38
-1.82553911792731,-0.2763161344983212,-1.0065177585979173,1.8570438115595933,1.214671821880848,0.3362250386668161,23.0,26.0,1.2,31.0,1770.0,5.0,8.0,49.0,1.0,7.0,0.06,7.7,0.27,2076.0,LAKE,4,2.966228644524139e-08,2.5608648825415456e-05,0.0,3.5091956040969176e-05,0.9833431430105357,0.004381512330334384,2.2013823375318747e-07,0.008811895012076557,2.426782719373736e-06,0.003010263151610529,4.2797918200233823e-07,0.0003893813281547673,0.0,1.0406063313931881e-40
-1.8768462423316348,0.1418754835560304,-0.6670277301632527,2.1705439883783093,0.1100414032382129,0.242004340658368,79.0,27.0,1.9,33.0,476.0,6.0,12.0,120.0,1.0,6.1,0.0,7.3,0.92,2077.0,LAKE,4,4.436455617835348e-08,0.002769656933506424,0.0,2.0026853600207087e-08,0.9904443025751302,0.0009237627420718549,1.650297682196463e-08,0.003419399008266358,6.531283651173354e-07,0.002160232817536587,8.158437429089795e-06,0.00027375346330814576,0.0,2.901718900560487e-36
-1.5504496303296214,0.101193240657125,-1.3853130640038724,0.9396559662832727,0.0086641932114414,-0.6112550710670028,7.0,24.0,4.8,28.0,1190.0,4.0,7.0,14.0,1.1,5.7,0.0,7.0,0.17,2078.0,LAKE,4,2.7213907942968546e-05,0.0042824804452162475,1.4281347547219009e-188,0.0015917944894746636,0.9234748844988191,0.011282167004756555,1.8195853820254622e-05,0.054898479897437465,2.755576087845022e-06,0.004261835160525266,1.7341578581162414e-06,0.000158459008061638,0.0,1.3415380952672976e-38
-1.6471536259713129,-0.4907394847567239,0.8812922232736691,2.3550726862523432,0.4999285418728055,-0.1179787437070883,2.0,24.0,3.7,36.0,2370.0,12.0,2.0,2.0,0.7,5.3,0.07,7.4,0.62,3197.0,LAKE,4,2.1711258307650933e-05,2.4497339798052274e-09,0.0,5.4295418078451105e-18,0.9862455114459536,0.0010969899543693386,2.2249470135525684e-05,1.053339285185938e-10,1.2037145376782434e-05,0.012539338828051968,1.1033681468930867e-07,6.204900592225154e-05,0.0,9.049192451358797e-41
-1.722261469770449,-0.2322086422294437,1.2900568106667023,2.3883128946599648,-0.245455390424373,-0.2460667532178261,26.0,24.0,2.7,37.0,621.0,13.0,4.0,70.0,0.7,2.0,0.04,7.3,0.86,3198.0,LAKE,4,0.00014600340048593973,3.616042815090981e-06,0.0,1.1249615765571028e-18,0.9849326777523826,0.0004126788581610465,2.9378793527831988e-05,1.321824648764269e-13,1.178880615655539e-05,0.01393607570792585,5.5029565347045224e-05,0.0004727510730663126,0.0,4.011717814845382e-38
0.6052837950515556,-2.0060517672487688,0.6584050318517722,1.2711693087567468,-0.6846109589525502,-0.2471187281108458,9.0,24.0,11.0,33.0,3200.0,9.0,4.0,24.0,0.7,1.2,0.71,7.0,11.8,3199.0,LAKE,0,0.8407664218951558,1.170531847046739e-31,0.0,2.3469606214467065e-126,0.0013342656158161581,0.1373832778702876,4.5011156611970255e-17,2.2878026317790454e-28,0.014647734776860757,1.2238855609387711e-07,4.487799919485766e-19,0.005868177453322732,0.0,8.891048329727754e-40
1.8823312101613692,-2.389826482782932,-0.170436355749778,1.572995787014159,3.5919617863968827,-2.141056161020766,43.0,27.0,35.8,30.0,3294.5,3.0,11.0,220.0,7.05,0.5,0.18,8.2,0.53,3200.0,LAKE,5,3.3569467863611566e-13,4.5991056038252705e-88,0.0,1.7359650392866901e-233,4.814665849198331e-27,0.9999916546689983,5.059240942664366e-12,8.361235380888186e-11,7.1026055120209514e-06,1.2426364825975478e-06,6.875231326940682e-138,1.3854105551887133e-33,0.0,1.6817103133392972e-53
1.5461397529135978,-2.2240181286000857,-0.0424707510544831,1.389741550009921,3.604295503488076,-2.0134367683564975,25.0,26.0,35.8,30.0,3102.0,4.0,7.0,170.0,7.05,1.6,0.18,8.2,0.35,3201.0,LAKE,5,1.9721920697584446e-13,6.421722298846362e-77,0.0,4.1080821476210685e-206,3.4052066869087185e-25,0.9999841923404317,9.876256262732737e-11,4.2831714345032396e-12,1.3524563444651446e-05,2.282992881498193e-06,9.97765596748678e-127,3.1763693729387414e-32,0.0,1.0227035900868374e-52
-0.8588659996914862,-0.4959396093557048,-0.928238406824888,1.6454866800998935,0.5280724569394949,-0.7433546855043621,17.0,26.0,8.0,30.0,1268.0,4.0,2.0,50.0,1.2,2.1,0.0,7.4,0.58,3202.0,LAKE,4,0.0005684002449466621,9.87077562742976e-13,0.0,8.678580254208553e-18,0.8544381166915356,0.016361974742099432,1.5893993350886642e-06,0.11209403224809544,7.745353593254512e-06,0.016498623228908244,3.6110982088198155e-13,2.95180901382005e-05,0.0,2.0980035760177483e-40
-1.741151394827088,0.0541092864396277,0.0681822214245138,2.064695246470937,-0.1337127194932807,-0.2274252977909296,48.0,25.0,2.0,34.0,1073.0,9.0,26.0,177.0,1.1,5.1,0.01,7.1,0.11,1979.0,POND,4,4.587289300581094e-06,0.000610785376119884,0.0,3.155810686937003e-08,0.9935718210276158,0.0007638670360426159,7.974522697215846e-07,8.070248775081856e-06,1.684355026013978e-06,0.004765851862902293,4.327362524775163e-05,0.00022923016859355402,0.0,5.056354438904256e-37
-1.6152710687902931,0.8842481442728236,-0.4896636219151617,1.361562079182911,-2.4480045615192347,-1.0359561543639937,542.0,24.0,2.3,32.0,552.0,8.0,17.0,542.0,0.9,6.0,0.03,5.800000000000001,0.09,2079.0,POND,1,7.198860109438987e-13,0.977988056531305,0.0,5.93394985048069e-15,0.004631372419629953,3.7038258951643257e-06,2.1213069315131535e-07,0.005299913080046002,1.5540550522956478e-06,0.012072361933816465,2.809042091223269e-06,1.6980744497739022e-08,0.0,2.8687854231262787e-33
1.0961643992832883,-1.653453170383729,-0.195870425130247,0.5987741322425817,0.832651988361396,-0.6751560707795319,70.0,26.0,29.0,30.0,422.0,4.0,2.0,170.0,6.0,4.2,0.05,7.4,14.855000000000002,1971.0,TANK,5,0.0001554895140421031,1.2630951452021277e-33,9.135675838108175e-309,2.0924185089565703e-99,7.092042490720136e-09,0.9970042137600971,9.093993287236644e-12,1.1289649259790843e-15,0.0027886484086670164,5.164121605584097e-05,4.080140361056469e-34,1.9662208100090423e-20,0.0,3.5043972841675275e-35
-1.5829918591073886,1.1196753625469276,-0.6425906401585247,0.6309998716317003,-0.2786362893480693,-0.2211459741413114,1750.0,22.0,2.8,29.0,557.0,7.0,170.0,8400.0,0.8,5.7,0.0,6.9,0.04,1349.0,LAKE,10,7.901900967827604e-57,3.2186947058252796e-44,0.0,4.775744801757225e-05,6.471937080344149e-09,9.024579211773754e-06,0.00024468720329260356,0.0028803435628973746,0.0005145002829240598,0.171770875825823,0.8245328046258961,3.4276031085756273e-51,0.0,1.0431156483647702e-22
-1.381574501858919,0.7712493528486314,-0.5155776330028823,0.5688809713677069,0.38376115538963,-0.3766689015661293,1200.0,22.0,5.0,29.0,566.0,7.0,200.0,5800.0,2.4,5.8,0.0,7.1,0.0,1392.0,LAKE,9,4.749601618584145e-46,1.9428005720516748e-36,4.097259e-317,0.18980440489586473,7.749483968667327e-08,0.001356755932241358,0.007927947128111046,0.00022210539667813977,0.002901739168897687,0.7368081003553666,0.060978869628001565,3.5108972259658424e-45,0.0,8.638113469186434e-25
-3.639607675721805,0.4854211082727151,0.2844005444769759,-1.939992429377973,1.1104160082840906,0.0029646020950911,120.0,10.0,0.4,24.0,572.0,14.0,27.0,920.0,0.2,7.5,0.1,7.7,0.96,1291.0,LAKE,6,7.37451105749783e-23,4.509406393018489e-06,0.0,1.3036761421079896e-24,3.0813905703709997e-06,3.544892906274412e-11,0.9204700783453953,4.3634781344145537e-38,4.636945543726496e-08,4.759418818949819e-05,1.3026983101330088e-09,0.07947468896184892,0.0,1.765214543104329e-60
-2.9614560092504076,0.4683248836262388,-1.505511704728524,-2.036264868185411,0.6088258759760307,-0.404060565623828,13.0,13.5,0.8,20.0,352.0,6.5,5.0,280.0,0.1,6.3,0.04,7.4,1.45,1292.0,LAKE,6,1.2060073736220448e-14,0.010057230944626528,1.3597796453666797e-269,1.713968334580699e-18,6.390376209781826e-05,9.125890549291907e-08,0.986562514901503,1.1510773185989973e-20,8.648619196805079e-09,0.00016077868166257468,5.116996262537301e-09,0.0031554666855771107,0.0,3.073739369121472e-54
-2.258820575780571,0.4666064734320916,-0.2562963387764798,-1.6722782993974776,-1.0481929081798476,-1.3025986084039916,91.0,13.0,2.6,24.0,886.0,11.0,21.0,63.0,1.2,5.3,0.24,6.4,0.75,1429.0,LAKE,6,7.899530999946362e-11,0.014902108555776724,2.1530100779219443e-268,1.7152165609655175e-15,0.0001538824912060898,1.6454917909291408e-06,0.9826713194958241,1.5704220275952465e-27,2.897158734585691e-07,0.0021854491957223744,1.5393077021119915e-08,8.528958173241466e-05,0.0,2.0514979256056078e-50
-1.992137891719432,0.2442492604441299,2.06081536310771,-0.9319484058585744,0.3948713459453307,-1.2858049357490131,210.0,12.0,22.0,30.0,288.0,18.0,94.0,1600.0,2.0,4.5,0.0,7.2,1.79,2649.0,LAKE,6,1.0534935751351467e-23,8.358120126204645e-08,0.0,6.643448125876352e-36,5.131851374814436e-07,8.660281041228441e-07,0.9993312612574943,3.348258459216317e-54,0.00019763624759182145,0.000469639700470561,2.2008726478660247e-18,2.5472132965118852e-18,0.0,2.6556076646171405e-47
-2.2607356415002493,0.5343315798486311,-1.1448172525360838,-3.0924909461064964,0.1273142428659925,-1.608937650930365,38.0,10.0,8.0,18.5,133.0,7.199999999999999,17.0,950.0,2.8,5.9,0.0,6.8,1.53,2650.0,LAKE,6,3.920726126340299e-20,0.0005429778712187029,0.0,4.349178843100872e-42,4.475634200039612e-07,1.33486334725177e-10,0.9994096235817024,4.597584798320417e-41,2.9680786346897735e-11,4.689682844396879e-05,2.472816882957143e-17,5.399204713020113e-08,0.0,2.050470372740567e-60
-3.1442013990053805,0.2543974034625531,2.0787257571041353,-1.932690342737413,-0.1368921822756283,-0.2203551756526457,356.0,10.0,2.1,27.0,231.0,23.0,45.0,1500.0,1.0,5.2,0.51,7.2,2.61,1309.0,LAKE,12,3.192767222774763e-24,2.100711099622686e-08,0.0,5.201651713603941e-23,1.5950153269811337e-10,2.147512465063365e-14,0.0007170788816604986,2.419544766510312e-66,9.615788832136326e-09,2.0778105040628497e-08,1.2411179305370383e-11,2.595417625995312e-06,0.9992802741277745,3.994025238466854e-62
-3.0341842102575165,0.5680749992426521,1.0144082796357965,-1.8094943642591548,0.716503292168001,-0.7487518497563286,356.0,10.0,6.0,26.0,264.0,16.0,45.0,1500.0,2.3,6.9,0.01,7.3,0.54,2738.0,LAKE,6,8.512661216170075e-26,1.2464071549103134e-05,0.0,3.5542965031693425e-26,6.5121686206900085e-06,9.653077404971311e-10,0.9998934849056302,2.039788506731246e-49,2.533931155697887e-07,8.703625832833767e-05,3.5847685216802855e-11,2.482016006671197e-07,0.0,1.280658695151463e-56
