PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster_GMM,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob
-0.9126795526718068,1.805528194301654,-0.9668350322441184,1.2672173177601906,-1.7138446160661167,0.067091599891182,2400.0,26.0,2.0,31.0,164.0,5.0,490.0,4900.0,1.0,6.8,0.32,6.1,0.32,4408.0,LAKE,2,7.710752895170606e-52,0.009701671080476131,0.9902983289195233
-0.3833291068914389,2.229923277745348,-1.354675736391428,1.1958740523468732,-2.1093640813450523,-0.0989838698793723,2300.0,27.0,1.9,30.0,67.0,3.0,766.0,3300.0,1.0,6.0,0.32,5.800000000000001,0.32,2269.0,LAKE,2,4.5248497801314243e-85,4.553127286050071e-06,0.9999954468727137
0.1656048936001021,1.0320947914331078,-1.0852115271380516,1.5898513093407172,-2.128921135229911,-1.083048442342936,2400.0,28.0,16.0,31.0,271.0,3.0,230.0,5400.0,1.2,3.4,0.32,5.9,0.32,3178.0,LAKE,2,1.382884036495177e-26,0.4538774237445609,0.5461225762554397
1.1087485811122506,1.639931878786567,-1.310727086615421,0.8135091643824206,-1.1691883081648835,-0.4304085526260318,4900.0,27.0,6.7,28.0,477.0,1.0,766.0,7000.0,1.7,1.2,0.32,6.3,2.96,3179.0,LAKE,2,2.8043114322821886e-115,1.5226129298719544e-10,0.9999999998477396
-1.0647986075666152,1.307624177087393,-1.5408575836707652,1.3288248302083263,-2.0021350723953324,-0.2375476615122393,940.0,27.0,1.5,30.0,99.0,3.0,330.0,1500.0,1.0,6.4,0.32,6.0,0.32,5104.0,LAKE,1,2.7901439407309995e-20,0.9391752236465134,0.06082477635348685
-1.9339765347883249,-0.3844058070541538,-0.6936962098579025,1.4097172340965225,0.8794771335289148,0.8637589773858323,4.0,25.0,1.0,31.0,576.0,6.0,2.0,21.0,1.0,6.1,0.32,7.8,3.27,1345.0,LAKE,1,0.196160155329203,0.8020101133278552,0.001829731342941541
-0.4692622940441983,-0.8782294804244115,-0.7360042064392426,1.1470877933803538,0.864940329909869,-0.8095521893371925,350.0,24.0,13.0,29.0,2680.0,5.0,14.0,540.0,1.0,3.2,0.3,7.4,0.81,1973.0,LAKE,0,0.7521548819135724,0.2463905548166007,0.001454563269827207
-0.8681177319657984,-0.0566583469850748,-0.6277400283742142,1.5321001600413815,0.6671079348019836,0.0940367377291955,920.0,26.0,12.0,31.0,713.0,5.0,170.0,1600.0,1.2,4.1,0.39,7.5,0.77,1344.0,LAKE,1,1.7310789250106152e-06,0.9971150491530045,0.002883219768070556
-1.0561123578626133,-1.1938934790313314,0.6755021817148851,2.269524898828354,2.0448635555189094,0.5882396573380211,920.0,25.0,3.5,35.0,2862.0,10.0,18.0,1600.0,1.6,4.5,0.42,8.2,1.69,1977.0,LAKE,1,0.25823427204949356,0.7389057587943679,0.002859969156138862
-1.6192827663309963,-0.3885292098148948,-0.0315195585465273,1.8403239157781908,0.7542964643972916,0.3241724735253303,350.0,25.0,3.9,33.0,831.0,8.0,11.0,540.0,1.0,4.0,0.32,7.7,0.66,3198.0,LAKE,1,0.09469256941092698,0.9043125932552335,0.0009948373338398335
-1.3933644617429977,-0.335965425774558,-1.1907043763899283,1.1275940699140676,0.6261519517340547,-0.0678210064354615,7.0,25.0,3.1,29.0,970.0,4.0,4.0,26.0,2.0,5.1,0.32,7.4,0.43,3199.0,LAKE,1,0.14716528561569298,0.852260375643543,0.0005743387407642054
0.3887289003478002,-0.710475023223887,1.0466953025517842,1.2161718477777614,2.913577962297201,-0.4683286583089433,920.0,22.0,25.0,32.0,3294.5,10.0,540.0,1600.0,2.2,2.9,0.32,8.2,1.0,1343.0,LAKE,2,5.811993170573197e-17,0.0004093071961667887,0.9995906928038325
-1.0411117283473297,-0.1359983661269291,-1.480799715439337,1.4379329887814942,0.5093255554766294,-0.4108599438589029,350.0,26.0,2.3,29.0,2260.0,3.0,70.0,920.0,1.8,6.5,0.04,7.1,0.47,2078.0,LAKE,1,0.0964886540527458,0.9029685602017358,0.0005427857455187015
-1.512685548259327,-0.1352158639271549,-1.0357472381095532,0.9975737094346198,-0.1642152455464869,-0.2758548231416069,7.0,24.0,1.7,29.0,814.0,5.0,4.0,26.0,1.0,4.0,0.32,7.1,0.36,1975.0,LAKE,1,0.07441149061715356,0.9248315573918605,0.0007569519909862241
0.8116071677075242,-1.918154733654431,2.132074491596525,2.008772125128296,2.7389650536973664,-1.4040986755165294,920.0,23.0,34.0,36.0,3294.5,13.0,49.0,1600.0,3.7,0.3,0.32,8.2,0.78,3201.0,LAKE,0,0.9998494791386271,6.968497877895863e-09,0.0001505138928746232
1.4777828390259071,-2.1571771987307007,1.2898069899460152,0.3185309478832049,3.007952502781553,-2.4428915890802485,920.0,20.0,35.8,30.0,3294.5,10.0,2.0,1600.0,7.05,0.3,0.33,7.9,1.02,3200.0,LAKE,0,0.9999742505060485,2.7391099151207054e-13,2.5749493677211155e-05
-1.95998808736664,0.3155576309493501,-0.930148835578923,1.3858755392060078,-0.7145331065265205,0.0589696395290186,2.0,25.0,1.1,31.0,506.0,6.0,2.0,14.0,1.0,7.0,0.3,6.8,0.3,2077.0,LAKE,1,0.031660952231611084,0.9670439227670755,0.0012951250013134574
0.2103198444526318,-1.5195447942119538,0.5130411259728024,0.4820252188777442,1.8112304235516812,-1.6763062002352005,170.0,20.0,27.0,29.0,3294.5,9.0,12.0,920.0,2.2,1.2,0.32,7.7,0.85,1972.0,LAKE,0,0.9981767254524705,0.00011377491511357326,0.0017094996324167645
-1.7154081809257018,-0.0984038512260361,-0.6282777538013699,0.9269886868577528,0.1487386995883087,-0.1498039653905906,33.0,23.0,2.4,30.0,1130.0,7.0,5.0,79.0,2.0,6.5,0.32,7.1,0.37,1976.0,LAKE,1,0.10174851910108478,0.8973518698196544,0.0008996110792604791
-1.5313659969671722,-0.7094561425141798,-0.2302494127611353,1.5656436507570477,1.4747166229094533,0.9827128808004092,240.0,25.0,3.3,32.0,1053.0,7.0,63.0,350.0,1.2,5.3,0.36,8.1,4.34,1346.0,LAKE,1,0.12874955789688647,0.8685160039723321,0.0027344381307811577
0.582036606482001,-1.5842411218275774,1.653651649511825,1.7552428531456732,1.8725105784542744,-1.4886521560101034,920.0,23.0,28.0,35.0,3046.0,12.0,12.0,1600.0,4.1,1.6,0.3,7.7,0.94,1971.0,LAKE,0,0.9998365018257982,4.963437942223474e-07,0.00016300183040765133
-1.4188589679658952,-0.3975743876557491,-1.588936743755744,1.4536578235900006,1.0780490750057468,0.6954272512713627,94.0,27.0,2.6,29.0,813.0,2.0,63.0,240.0,1.0,5.2,0.47,7.8,1.23,3202.0,LAKE,1,0.08976882097145615,0.9096561533778444,0.0005750256506997263
-1.8327080550236707,-0.1921345492721246,-1.670399025565568,1.833215085542558,1.0762692474874431,0.8029205831039196,12.0,28.0,2.0,30.0,540.0,2.0,2.0,46.0,1.0,6.6,0.32,7.8,0.36,2079.0,POND,1,0.09223789915113492,0.9073404576496235,0.00042164319924138335
-1.7725238895259623,-0.3071946777328612,-0.7913190779159306,1.5684204104718602,0.7588107548752544,0.3204151116800673,17.0,25.0,2.2,31.0,1623.0,6.0,2.0,40.0,1.0,6.8,0.3,7.5,0.4,1979.0,POND,1,0.10515156437937981,0.8940819865370343,0.000766449083586123
-2.0209147560104124,0.3896147590982029,-0.7103374394169601,0.4976100535737277,0.3744019473781652,0.1316668121395022,200.0,22.0,4.5,29.0,324.0,7.0,100.0,900.0,2.2,7.8,0.3,7.2,0.3,1349.0,LAKE,1,0.0009640293287349586,0.9965726231562227,0.0024633475150426156
-1.808165811722941,0.7292302664675344,-0.5393365328401378,0.5816442800066518,1.0055116072452168,0.5882861728811472,400.0,22.0,4.6,29.0,392.0,7.0,400.0,2100.0,1.0,6.4,0.3,7.6,0.3,1392.0,LAKE,1,1.017718074042391e-16,0.8574099995052681,0.14259000049473167
0.9475044907880736,2.5028940144626164,-0.1375426608950434,-1.4290616829468668,1.0655581332879034,0.4393299653941269,7600.0,18.0,10.0,25.0,1270.0,7.0,766.0,31000.0,4.0,6.4,0.6,7.0,2.2,3033.0,LAKE,2,5.368283723110451e-290,4.463154043597322e-30,1.0
-0.7687901000076726,0.8957291722150262,3.8315897499460054,-1.31625033856198,0.225299786505151,1.0863007315230555,4200.0,10.0,9.0,35.0,1120.0,23.0,750.0,9200.0,4.0,6.5,1.8,7.0,1.8,3032.0,LAKE,2,2.4220742293940706e-110,4.2152979774511095e-10,0.9999999995784705
-1.6682967150902974,0.2536563126816957,-0.5903112331988912,0.5591346759285003,0.6427359372832637,0.043301001994265,200.0,22.0,3.2,29.0,825.0,7.0,200.0,700.0,2.2,6.5,0.3,7.3,0.3,4857.0,POND,1,7.003909798350323e-05,0.9968037791446134,0.0031261817574028
-3.525592308990649,0.5051545295541374,1.4178814225436889,-1.5018215556364072,0.9292803086005812,0.3742151774368786,540.0,10.0,1.0,28.0,650.0,18.0,94.0,1600.0,1.0,8.6,0.32,7.6,1.62,1291.0,LAKE,1,0.0005054476739858518,0.9990227253011561,0.0004718270248587809
-2.777120882220665,0.4013006406443884,0.5318851715956171,-2.5649608334501113,-0.9027329058472022,-0.7194800042525398,130.0,10.0,1.0,23.0,179.0,16.0,2.0,1600.0,1.0,5.5,0.3,6.7,4.67,2650.0,LAKE,1,0.0002824006818282846,0.9997168864441962,7.128739758227248e-07
-2.4855593093102724,-0.0344974088748795,-0.9457613621053524,-0.583756652765869,1.3393704763546026,0.2664702732883307,130.0,18.0,2.6,25.0,747.0,7.0,26.0,350.0,1.0,6.7,0.32,7.8,0.91,1429.0,LAKE,1,0.14361546197895958,0.8556044601526014,0.0007800778684394836
-2.8607789019952707,0.4806788326796091,1.5004468288840782,-1.8220547886493867,0.4022509037303733,0.0397343034585927,1600.0,10.0,3.6,27.0,340.0,18.0,130.0,1600.0,1.0,6.2,0.32,7.4,3.83,2649.0,LAKE,1,3.268661371480463e-07,0.9999301685192874,6.950461457561816e-05
-2.660683444082985,0.4525642958373509,-1.0442327741957345,-1.9929601885974495,0.0066786661774225,0.0461393042941177,356.0,14.0,1.0,22.0,163.0,8.0,45.0,1500.0,1.0,7.5,0.51,7.1,2.61,2738.0,LAKE,1,0.007951934427312117,0.9919609177734021,8.71477992859689e-05
-2.2574411253591156,-0.3060226472052845,-0.5748557445474562,-1.3460630949938146,2.0095322697099354,0.4552893186388661,356.0,16.0,3.5,24.0,176.0,8.0,45.0,1500.0,3.0,6.4,0.51,8.1,2.61,2740.0,LAKE,1,0.024515406839703376,0.9745838854243286,0.0009007077359677636
-1.8326538281014904,-0.2198161213162777,-2.395404170785889,0.0718042676412066,1.5267135700561545,0.9896613762771098,356.0,24.0,1.1,24.0,376.0,0.0,45.0,1500.0,1.1,6.7,0.51,8.0,2.61,3257.0,LAKE,1,0.1551826334928605,0.8410711007596795,0.0037462657474598817
-2.2246907753463687,-0.1326450741761675,-2.6184889981105375,-0.8763842568026988,1.9693028227277647,1.0298420465229443,356.0,21.0,1.0,21.0,196.0,0.0,45.0,1500.0,1.0,7.2,0.51,8.2,2.61,3261.0,LAKE,1,0.22622024727078496,0.769741321638585,0.004038431090630425
-1.8039873651196916,-0.2828737023646977,-2.562099376579342,-1.2253219145819485,1.7399056079529265,0.4717978918950638,356.0,20.0,1.6,20.0,380.0,0.0,45.0,1500.0,1.6,5.6,0.51,8.0,2.61,3255.0,LAKE,1,0.15962099695519957,0.8394787364702452,0.0009002665745549845
-2.7397394347905872,0.321030607417027,-1.003900241627682,-1.9527272549338464,0.5327245108126788,0.2528025256495418,356.0,14.0,1.0,22.0,172.0,8.0,45.0,1500.0,1.0,7.4,0.51,7.4,2.61,2739.0,LAKE,1,0.016922548547766328,0.9829401711945417,0.0001372802576922746
-1.7553102095812003,-0.4884822527130254,-0.3634437377989567,-1.3864973986970812,2.34931624342921,0.0500904486982367,356.0,16.0,16.8,24.0,180.0,8.0,45.0,1500.0,3.1,6.0,0.51,8.2,2.61,2741.0,LAKE,1,0.009219094971242653,0.9896081314764157,0.0011727735523418988
-2.342807549717945,0.2597578253289638,1.3173101004204164,1.0260395085141616,-0.89317936658475,0.4572403838019825,356.0,20.0,1.2,35.0,277.0,15.0,45.0,1500.0,1.0,6.6,0.51,6.9,2.61,2398.0,LAKE,1,0.0021020376314679896,0.9921094871690356,0.00578847519949635
-1.9560240567460283,-0.1475138200272948,1.0222293054451708,1.4085751282835297,0.0200083401269493,0.6035384723851369,356.0,22.0,2.9,35.0,790.0,13.0,45.0,1500.0,1.5,6.5,0.51,7.3,2.61,2402.0,LAKE,1,0.009198204050779566,0.9863676751113424,0.004434120837878099
-2.71529600110157,0.0566372621427518,1.4795993627587778,-0.8585528651963426,0.3111428310612936,0.1559026180045984,356.0,13.0,2.5,30.0,790.0,17.0,45.0,1500.0,1.8,7.2,0.51,7.3,2.61,2394.0,LAKE,1,0.004968605527125857,0.9945739692860756,0.0004574251867983836
-2.689854034705151,-0.0759456448474827,2.595513008223453,0.6191376707865768,0.1215117373619415,0.5471954496870565,356.0,16.0,2.2,36.0,306.0,20.0,45.0,1500.0,1.2,5.2,0.51,7.5,2.61,4491.0,POND,1,0.004255019622749953,0.9878799827517513,0.007864997625498818
-1.7179427894046675,-0.2765453060380107,0.1165982184752404,-1.8243307492577605,0.3537433349567582,-0.7705413022666553,356.0,13.0,3.9,24.0,790.0,11.0,45.0,1500.0,2.5,3.4,0.51,7.2,2.61,4740.0,POND,1,0.017654766191537302,0.9822925062921063,5.272751635636941e-05
-1.83157095184411,-0.1914606218937035,0.1188706012600331,-1.4772564556389465,0.2428027766060777,-0.5613892117713999,356.0,14.0,4.5,25.0,790.0,11.0,45.0,1500.0,1.9,4.0,0.51,7.2,2.61,4741.0,POND,1,0.02263728268774352,0.9772559001283039,0.00010681718395227917
-2.7647174608059144,-0.0555509868063002,2.8991795968795087,1.1011245720461629,0.0327988778852346,0.740666968496681,356.0,17.0,1.6,38.0,312.0,21.0,45.0,1500.0,1.1,5.6,0.51,7.5,2.61,2393.0,POND,1,0.0022973502735945473,0.9811844921135958,0.01651815761281001
3.753522848478066,0.8074241574377303,-0.9673067642903967,-0.4824087354034583,0.077421483600072,-1.1870808445773562,8400.0,25.0,28.0,25.0,2130.0,0.0,390.0,31301.25,5.0,0.3,0.7,6.5,6.2,4506.0,LAKE,2,1.8734298094098693e-200,3.3248453937847254e-29,1.0
1.5689843898472111,0.8297010276731415,-1.6363147851253057,-0.4074232046686586,0.0288445562086354,0.3505047270789859,4900.0,25.0,9.0,25.0,1237.0,0.0,230.0,31301.25,4.0,4.2,1.0,6.8,4.8,3612.0,LAKE,2,1.1871506216792086e-121,3.4691001549904737e-14,0.9999999999999645
4.519108388020623,1.204847631601786,-0.6098503955875263,-0.8771278561458152,0.3025073015605357,-0.0885658716962697,10678.0,25.0,35.8,25.0,1521.0,0.0,766.0,31301.25,4.0,0.3,1.0,6.8,11.6,3629.0,LAKE,2,0.0,1.5642416726925231e-49,1.0
1.6900669233797854,2.116051258664226,-1.6693073182244866,-0.2863708045111123,-0.4308807426674286,-0.248874232243369,10678.0,25.0,9.0,25.0,896.0,0.0,210.0,31301.25,4.0,4.4,0.4,6.4,2.9,4541.0,LAKE,2,1.6378943619422255e-209,1.1853823697905915e-21,1.0
2.9789316451680743,0.4208873695010015,-0.9233545061334412,-0.6789409609325298,-0.4345922769293585,-1.221510849383235,7000.0,24.0,35.8,25.0,1098.0,1.0,49.0,31301.25,4.0,0.3,1.1,6.5,4.0,3628.0,LAKE,2,6.030953554820817e-120,5.749327126075664e-19,1.0
2.4743466026778593,1.8944427490289384,-1.4841890338441217,-0.5411139671115751,-1.2132098386533317,-0.2000302968282933,10678.0,25.0,18.0,25.0,1010.0,0.0,310.0,31301.25,3.0,3.1,1.0,6.1,4.0,3599.0,LAKE,2,4.647532972644359e-238,9.218667946258601e-27,1.0
3.890382271996983,0.6044185978229322,-0.931319011411512,-0.5893312247708407,-0.2545756998587949,-1.0452259146996603,10678.0,25.0,35.8,25.0,1943.0,0.0,170.0,31301.25,4.0,0.3,0.96,6.5,7.2,4096.0,LAKE,2,2.8691679640511945e-193,1.4763237599479025e-29,1.0
3.071201058381321,0.8719631196317922,-1.2149803910930617,-0.5367310199617994,0.0482437825105017,-0.0907907167810901,10678.0,25.0,20.0,25.0,2078.0,0.0,230.0,31301.25,4.0,2.6,0.92,6.7,7.79,3615.0,LAKE,2,1.1443752340807445e-202,1.0111008459787396e-26,1.0
3.1566294035697995,1.6916327501290769,2.68171266318772,1.0353287310055006,0.778425326532239,-0.0888628571507843,10678.0,23.0,35.8,36.0,1600.0,13.0,766.0,31301.25,3.0,0.3,0.4,7.2,7.3,3696.0,LAKE,2,0.0,2.4372639703651145e-42,1.0
2.4384961823924938,1.4929602283139656,-1.2801610303407271,-0.3635626680419825,0.2461213014770151,-0.0231009568668094,10678.0,25.0,11.0,25.0,936.0,0.0,330.0,31301.25,4.0,0.5,0.81,6.9,3.4,4542.0,LAKE,2,1.5533698462354295e-223,1.5910304710270628e-25,1.0
1.4052895722703345,2.19791089302712,-1.730538406120442,-0.3211587950807583,-0.5677229028877425,0.2460341396604046,10678.0,25.0,8.0,25.0,499.0,0.0,230.0,31301.25,3.0,4.2,0.72,6.5,2.0,3643.0,LAKE,2,2.557563305087236e-216,1.16405657987174e-21,1.0
1.7598533148025866,0.4264080718566257,-1.4465136456470515,-0.5993674423580216,0.5598673001934705,1.0941314523601526,7000.0,25.0,10.0,25.0,884.0,0.0,130.0,31301.25,4.0,4.1,1.03,7.3,10.0,4515.0,LAKE,2,5.311155164672417e-134,3.533383625104409e-18,1.0
3.679267644842395,0.9903110038506998,-0.9665712148808496,-0.5485442870114926,-0.0490485268361676,-0.7539911859883811,10678.0,25.0,30.0,25.0,1742.0,0.0,330.0,31301.25,4.0,0.3,0.9,6.6,6.4,3651.0,LAKE,2,3.284965330016555e-230,1.6210837755054344e-31,1.0
0.7901043367974427,-1.311178815611758,1.6661909979367524,1.6020666392955505,-0.0248069010338807,3.454785053522154,920.0,27.0,5.4,38.0,1020.0,11.0,766.0,1600.0,1.0,3.4,2.3000000000000003,7.8,14.855000000000002,3679.0,LAKE,2,5.170963018378539e-54,6.093213593945544e-20,1.0
2.816845802014645,0.8007161287019602,-1.098035992156156,-0.9184846933611428,-0.554232496041062,0.5924194777517564,10678.0,24.0,20.0,25.0,1670.0,1.0,220.0,31301.25,3.0,2.8,1.7,6.6,6.78,4507.0,LAKE,2,6.165363939306332e-205,1.2359534689868678e-28,1.0
1.8432200818204243,1.2220823681756092,-1.5181098594321745,-0.6290008671856496,0.4196811383926482,1.304077399309688,10678.0,25.0,7.0,25.0,999.0,0.0,230.0,31301.25,4.0,5.1,1.17,7.1,7.3,4537.0,LAKE,2,1.480394161685308e-213,5.376887625990944e-25,1.0
2.9478163878270105,0.4762149367279739,-1.2954954708996524,-1.2275078081283548,-1.192784663192612,1.6280560246085425,10678.0,25.0,10.0,25.0,1009.0,0.0,210.0,31301.25,4.0,4.1,1.85,6.5,14.855000000000002,4520.0,LAKE,2,2.04651573449301e-215,1.2506525188397532e-37,1.0
1.6049847115429348,-0.0314865643429982,0.7884897608779531,-0.3864563375169827,1.8115217781904769,-0.2180986170976429,2200.0,21.0,14.0,29.0,1140.0,8.0,766.0,11000.0,7.05,1.5,0.84,7.5,4.8,3584.0,LAKE,2,7.655039582359433e-92,3.292728958853354e-13,0.9999999999996714
2.1540004754914666,1.5291014684981308,-1.419393599474956,-0.3505462719135593,-0.0396013270564642,0.0573386823788292,10678.0,25.0,16.0,25.0,979.0,0.0,220.0,31301.25,3.0,2.2,0.83,6.8,3.73,4521.0,LAKE,2,2.13600513927203e-205,8.098916868706508e-23,1.0
1.9778573593071953,2.1503503622556157,-1.4806653920059265,-0.2180842500550357,-0.6061528953827579,-0.3557687225558952,10678.0,25.0,8.0,25.0,499.0,0.0,330.0,31301.25,3.0,0.5,0.5,6.5,2.0,3645.0,LAKE,2,1.8523658623877694e-227,5.326733675689755e-24,1.0
1.852190201271067,1.6359502607074012,-1.584618185411234,-0.5737611777537043,-0.8647416381991955,0.5669979984133677,10678.0,25.0,10.0,25.0,568.0,0.0,170.0,31301.25,3.0,4.2,0.81,6.5,8.0,4526.0,LAKE,2,1.1399918674272972e-205,6.127115720844018e-23,1.0
2.252978690520157,1.500006299787336,-1.232475328312336,-0.6636905508031244,-0.1332219152267622,0.4212025996567515,10678.0,24.0,16.0,25.0,1479.0,1.0,310.0,31301.25,3.0,4.0,1.0,6.7,6.0,4528.0,LAKE,2,1.5241235273413854e-229,2.92468270926471e-26,1.0
3.2139891470032,0.2389062499099057,-1.1414026186198505,-0.7079529930065589,-0.4219485306117279,-0.5974834528494467,6300.0,25.0,35.8,25.0,1376.0,0.0,170.0,31301.25,4.0,1.3,1.7,6.5,3.54,3604.0,LAKE,2,1.5997968237668824e-135,2.9945731311447638e-22,1.0
1.7621006910942438,0.9556056388078976,-1.6683929603251424,-0.4571770272107497,-0.5399479167640885,0.1125717079189404,7900.0,25.0,10.0,25.0,1292.0,0.0,48.0,31301.25,4.0,4.1,1.1,6.5,4.0,3613.0,LAKE,2,9.519017397853628e-128,3.4242717478638254e-15,0.9999999999999964
3.1433848723584576,1.100282771623908,-1.1802717703570431,-0.5182564234873575,-0.4004223028724237,-0.4434937987467525,10678.0,25.0,19.0,25.0,1542.0,0.0,270.0,31301.25,4.0,0.3,1.1,6.5,4.4,3654.0,LAKE,2,1.4044298900446038e-209,3.8802405054175664e-27,1.0
1.9032780469793065,2.2620017601535087,-1.5550025065526696,-0.3702734912335009,-0.4819496937253786,0.1550264129252371,10678.0,25.0,11.0,25.0,650.0,0.0,400.0,31301.25,3.0,3.3,0.7,6.5,3.0,4535.0,LAKE,2,3.242096162691081e-258,7.503953245555563e-27,1.0
-0.4157781091838416,0.1720720033619266,0.8817187005865063,-0.8079215074418233,2.4629081671692905,1.1433128584121992,1700.0,17.0,6.0,28.0,1463.0,11.0,766.0,7000.0,3.0,4.6,0.76,8.2,5.9,3582.0,LAKE,2,2.2395851062648182e-67,3.315946338472896e-07,0.9999996684053655
1.2630924088916418,1.486509341836744,-1.7984776371016329,-0.3066066303330263,-0.6815195796621349,0.1938217647841083,7900.0,25.0,7.0,25.0,855.0,0.0,110.0,31301.25,3.0,4.0,0.93,6.5,2.27,3625.0,LAKE,2,1.1139821688978773e-140,1.9908277690614835e-14,0.9999999999999805
0.9200704756500252,2.5426351119725155,-1.8540099533909775,-0.0796476082597146,-0.6021017370225489,-0.0146173384887923,9400.0,25.0,8.0,25.0,341.0,0.0,260.0,31301.25,2.0,4.3,0.3,6.5,1.06,3597.0,LAKE,2,4.788201264547078e-202,1.8596176995067753e-19,1.0
3.9426211118778105,0.7919883356762504,-0.8999289895803085,-0.6292563995084215,-0.2418480495387655,-0.940002132477406,10678.0,25.0,35.8,25.0,1776.0,0.0,270.0,31301.25,4.0,0.3,0.97,6.5,7.3,3636.0,LAKE,2,6.2281050384067886e-220,3.7460346383160545e-32,1.0
-0.3398972802071106,-0.862558447982949,0.9220905736327778,1.6614088383412688,1.0933319670949682,-0.1937500398947128,1498.0,24.0,25.0,34.0,1483.0,10.0,2.0,3500.0,1.0,3.1,0.3,7.8,4.53,3559.0,LAKE,1,0.07098663975406698,0.8953496781031733,0.033663682142759804
2.478827549393104,1.3942049176110345,-1.4127604142873815,-0.4775590596501858,-0.2966748333097341,-0.2787660152659727,10678.0,25.0,20.0,25.0,1264.0,0.0,170.0,31301.25,4.0,3.1,1.0,6.5,3.09,3617.0,LAKE,2,1.4109624044547903e-198,2.831613395405732e-23,1.0
-1.632148036222905,0.1322666119282617,-0.7831331035498982,0.749661774431091,0.6815670516325877,0.1041169785459673,280.0,23.0,2.6,29.0,690.0,6.0,130.0,1600.0,2.0,5.8,0.3,7.4,0.3,3660.0,LAKE,1,0.0012667644439445,0.9967805445015826,0.001952691054472754
1.4853844079262637,0.6152953228337358,-1.620870263059862,-0.4857846998303725,-0.0913615807224621,0.5949524295885941,4300.0,25.0,16.0,25.0,872.0,0.0,170.0,31301.25,3.0,4.2,1.3,6.9,5.0,3609.0,LAKE,2,3.5629412380676807e-109,8.491343152424664e-14,0.9999999999999147
1.1285743090841929,2.4203056422967313,-1.7010712033893138,-0.3217741774617783,0.3610330647485254,0.6285181732644713,4600.0,25.0,4.0,25.0,314.0,0.0,766.0,31301.25,4.0,5.5,0.51,6.8,2.61,4546.0,LAKE,2,3.305362618192741e-249,8.124812358093007e-25,1.0
4.144063113161907,1.0944906035736583,-0.5699638047936768,-1.3684304728944476,-0.1638499607547582,0.951885290725884,10678.0,24.0,30.0,25.0,1257.0,1.0,766.0,31301.25,4.0,2.2,1.8,6.7,12.0,3627.0,LAKE,2,0.0,2.638531089950006e-52,1.0
-0.2905628079282095,-0.3145469821046031,-2.1013558574673477,-0.2225798162880702,-0.0622387748600243,0.4126244967656218,220.0,25.0,4.0,25.0,406.0,0.0,220.0,2400.0,4.0,5.6,1.4,6.9,1.4,4545.0,LAKE,2,1.5813109919408755e-06,0.3085592709448838,0.6914391477441245
1.948247462865759,1.8977955236495836,-1.5276581909914362,-0.3438120546334611,-0.1319485053361312,0.27796240248569,10678.0,25.0,11.0,25.0,1044.0,0.0,330.0,31301.25,3.0,3.4,0.72,6.7,4.0,3616.0,LAKE,2,6.395694711162138e-234,8.001237885439118e-25,1.0
3.870346799329503,1.2577712094111628,-0.9211414360762044,-0.4624321219072817,-0.1813942557910961,-1.0132010033577794,10678.0,25.0,35.8,25.0,1970.0,0.0,430.0,31301.25,3.0,0.3,0.67,6.5,7.0,4540.0,LAKE,2,6.354700752193944e-258,1.249617957072618e-34,1.0
1.937386033057755,1.0608961552714424,-1.3002650829203268,-0.7151006924519533,-0.7126915992335439,0.3888015506658264,8400.0,24.0,12.0,25.0,894.0,1.0,170.0,31301.25,3.0,2.8,1.1,6.6,7.0,4529.0,LAKE,2,3.982479770093973e-160,9.978655231469486e-20,1.0
-1.2177033498724243,-0.1395183386800332,-1.8584731461200257,-0.1333187162523672,0.6741722995972725,-0.0638939606671656,278.0,23.0,4.7,25.0,680.0,2.0,70.0,542.0,3.5,7.1,0.56,7.2,1.18,3684.0,LAKE,1,0.01997878455422588,0.9788552168870561,0.001165998558718088
